filename,concept,start_time,start_sec,duration_sec,offset,csv_start_sec
KLQ_1_4_B_eyebrow_Kalh01.wav,eyebrow,2:13:53.899,8033.899,0.6,884.0,7149.899
KLQ_1_5_A_nose_Kalh01.wav,nose,2:14:01.708,8041.708,0.643,884.0,7157.708
KLQ_1_6_A_earlobe_Kalh01.wav,earlobe,2:14:10.455,8050.455,1.21,884.0,7166.455
KLQ_1_7_A_elbow_Kalh01.wav,elbow,2:14:29.408,8069.408,0.755,884.0,7185.408
KLQ_1_8_A_armpit_Kalh01.wav,armpit,2:14:39.105,8079.105,0.894,884.0,7195.105
KLQ_1_9_A_stomach_Kalh01.wav,stomach,2:14:56.869,8096.869,0.63,884.0,7212.869
KLQ_1_1_A_rib_Kalh01.wav,rib,2:15:02.307,8102.307,0.692,884.0,7218.307
KLQ_1_11_A_uterus_Kalh01.wav,uterus,2:15:15.899,8115.899,0.863,884.0,7231.899
KLQ_1_12_A_bladder_Kalh01.wav,bladder,2:15:28.000,8128.0,1.0,884.0,7244.0
KLQ_1_12_B_bladder_Kalh01.wav,bladder,2:15:38.671,8138.671,0.98,884.0,7254.671
KLQ_1_13_A_ankle_Kalh01.wav,ankle,2:16:44.266,8204.266,0.733,884.0,7320.266
KLQ_1_13_B_ankle_Kalh01.wav,ankle,2:16:56.346,8216.346,0.653,884.0,7332.346
KLQ_1_13_C_ankle_Kalh01.wav,ankle,2:17:30.000,8250.0,1.039,884.0,7366.0
KLQ_2_1_A_father_Kalh01.wav,father,2:17:46.070,8266.07,0.725,884.0,7382.07
KLQ_2_2_A_mother_Kalh01.wav,mother,2:17:51.061,8271.061,0.786,884.0,7387.061
KLQ_2_3_A_father_vocative_Kalh01.wav,father (vocative),2:18:04.062,8284.062,0.664,884.0,7400.062
KLQ_2_4_A_mother_vocative_Kalh01.wav,mother (vocative),2:18:10.000,8290.0,0.618,884.0,7406.0
KLQ_2_5_A_sister_Kalh01.wav,sister,2:18:17.500,8297.5,0.58,884.0,7413.5
KLQ_2_6_A_grandfather_Kalh01.wav,grandfather,2:18:24.617,8304.617,0.882,884.0,7420.617
KLQ_2_7_A_daughter_girl_Kalh01.wav,"daughter, girl",2:18:43.423,8323.423,0.526,884.0,7439.423
KLQ_2_8_A_baby_Kalh01.wav,baby,2:18:58.752,8338.752,0.679,884.0,7454.752
KLQ_2_9_A_paternal_uncle_Kalh01.wav,paternal uncle,2:19:17.536,8357.536,0.699,884.0,7473.536
KLQ_2_1_A_maternal_uncle_Kalh01.wav,maternal uncle,2:19:27.593,8367.593,0.633,884.0,7483.593
KLQ_2_11_A_paternal_aunt_Kalh01.wav,paternal aunt,2:19:41.950,8381.95,0.996,884.0,7497.95
KLQ_2_12_A_maternal_aunt_Kalh01.wav,maternal aunt,2:19:44.109,8384.109,0.89,884.0,7500.109
KLQ_2_13_A_paternal_uncles_son_Kalh01.wav,paternal uncle’s son,2:19:59.893,8399.893,0.96,884.0,7515.893
KLQ_2_14_A_maternal_aunts_daughter_Kalh01.wav,maternal aunt’s daughter,2:20:18.153,8418.153,0.846,884.0,7534.153
KLQ_2_15_A_brother_of_husband_Kalh01.wav,brother of husband,2:20:40.418,8440.418,0.699,884.0,7556.418
KLQ_2_16_A_wife_of_brother_Kalh01.wav,wife of brother,2:20:51.787,8451.787,0.712,884.0,7567.787
KLQ_2_17_A_sister_of_husband_Kalh01.wav,sister of husband,2:21:08.115,8468.115,0.602,884.0,7584.115
KLQ_2_18_A_brother_of_wife_Kalh01.wav,brother of wife,2:21:49.370,8509.37,0.853,884.0,7625.37
KLQ_2_19_A_sister_of_wife_Kalh01.wav,sister of wife,2:22:01.500,8521.5,1.127,884.0,7637.5
KLQ_2_2_A_son_of_sister_Kalh01.wav,son of sister,2:22:23.287,8543.287,0.796,884.0,7659.287
KLQ_2_21_A_daughter_of_sister_Kalh01.wav,daughter of sister,2:22:34.806,8554.806,0.812,884.0,7670.806
KLQ_2_22_A_son_of_brother_Kalh01.wav,son of brother,2:22:40.960,8560.96,0.873,884.0,7676.96
KLQ_2_23_A_daughter_of_brother_Kalh01.wav,daughter of brother,2:22:43.437,8563.437,0.832,884.0,7679.437
KLQ_2_24_A_step-father_Kalh01.wav,step-father,2:23:42.234,8622.234,1.006,884.0,7738.234
KLQ_2_25_A_step-mother_Kalh01.wav,step-mother,2:24:00.447,8640.447,0.822,884.0,7756.447
KLQ_2_26_A_step-son_Kalh01.wav,step-son,2:26:45.212,8805.212,0.5,884.0,7921.212
KLQ_2_27_A_step-daughter_Kalh01.wav,step-daughter,2:26:51.207,8811.207,0.587,884.0,7927.207
KLQ_2_28_A_child_of_ones_daughter_Kalh01.wav,child of one’s daughter,2:27:03.214,8823.214,0.914,884.0,7939.214
KLQ_2_29_A_child_of_ones_son_Kalh01.wav,child of one’s son,2:27:17.107,8837.107,0.95,884.0,7953.107
KLQ_3_1_A_rain_Kalh01.wav,rain,2:27:33.761,8853.761,0.618,884.0,7969.761
KLQ_3_3_A_lightning_Kalh01.wav,lightning,2:27:47.942,8867.942,0.786,884.0,7983.942
KLQ_3_2_A_thunder_Kalh01.wav,thunder,2:28:11.161,8891.161,0.838,884.0,8007.161
KLQ_3_4_A_snow_Kalh01.wav,snow,2:28:24.428,8904.428,0.628,884.0,8020.428
KLQ_3_5_A_ice_Kalh01.wav,ice,2:28:30.607,8910.607,0.592,884.0,8026.607
KLQ_3_6_A_hail_Kalh01.wav,hail,2:28:39.000,8919.0,0.734,884.0,8035.0
KLQ_3_7_A_wind_Kalh01.wav,wind,2:28:47.235,8927.235,0.566,884.0,8043.235
KLQ_3_8_A_storm_Kalh01.wav,storm,2:29:02.207,8942.207,0.792,884.0,8058.207
KLQ_3_9_A_fog_Kalh01.wav,fog,2:29:22.049,8962.049,0.74,884.0,8078.049
KLQ_3_1_A_shade_Kalh01.wav,shade,2:29:51.000,8991.0,0.84,884.0,8107.0
KLQ_3_11_A_God_Kalh01.wav,God,2:30:02.252,9002.252,0.747,884.0,8118.252
KLQ_3_12_A_earthquake_Kalh01.wav,earthquake,2:30:13.564,9013.564,0.935,884.0,8129.564
KLQ_3_13_A_hill_Kalh01.wav,hill ?,2:30:34.877,9034.877,0.622,884.0,8150.877
